City,State,Year,Anti-Jewish,Anti-Islamic,Full,clean,lat,long
Mchenry,IL,2011,0,0,Illinois,"mchenry, illinois",42.333355,-88.2667534
Mchenry,IL,2012,0,0,Illinois,"mchenry, illinois",42.333355,-88.2667534
Mchenry,IL,2013,1,0,Illinois,"mchenry, illinois",42.333355,-88.2667534
Mchenry,IL,2014,0,0,Illinois,"mchenry, illinois",42.333355,-88.2667534
Mchenry,IL,2015,0,0,Illinois,"mchenry, illinois",42.333355,-88.2667534
Dearborn Heights,MI,2010,0,0,Michigan,"dearborn heights, michigan",42.3369816,-83.2732627
Dearborn Heights,MI,2011,0,0,Michigan,"dearborn heights, michigan",42.3369816,-83.2732627
Dearborn Heights,MI,2012,0,1,Michigan,"dearborn heights, michigan",42.3369816,-83.2732627
Dearborn Heights,MI,2013,0,0,Michigan,"dearborn heights, michigan",42.3369816,-83.2732627
Dearborn Heights,MI,2014,0,1,Michigan,"dearborn heights, michigan",42.3369816,-83.2732627
Dearborn Heights,MI,2015,0,0,Michigan,"dearborn heights, michigan",42.3369816,-83.2732627
Newton,MA,2010,2,0,Massachusetts,"newton, massachusetts",42.3370413,-71.2092214
Newton,MA,2011,0,0,Massachusetts,"newton, massachusetts",42.3370413,-71.2092214
Newton,MA,2012,1,0,Massachusetts,"newton, massachusetts",42.3370413,-71.2092214
Newton,MA,2013,0,0,Massachusetts,"newton, massachusetts",42.3370413,-71.2092214
Newton,MA,2014,3,0,Massachusetts,"newton, massachusetts",42.3370413,-71.2092214
Newton,MA,2015,3,1,Massachusetts,"newton, massachusetts",42.3370413,-71.2092214
Northeastern University,MA,2010,1,0,Massachusetts,"northeastern university, massachusetts",42.3398067,-71.0891717
Northeastern University,MA,2011,2,0,Massachusetts,"northeastern university, massachusetts",42.3398067,-71.0891717
Northeastern University,MA,2012,1,0,Massachusetts,"northeastern university, massachusetts",42.3398067,-71.0891717
Northeastern University,MA,2013,0,1,Massachusetts,"northeastern university, massachusetts",42.3398067,-71.0891717
Northeastern University,MA,2014,1,0,Massachusetts,"northeastern university, massachusetts",42.3398067,-71.0891717
Northeastern University,MA,2015,4,0,Massachusetts,"northeastern university, massachusetts",42.3398067,-71.0891717
Grayslake,IL,2010,0,0,Illinois,"grayslake, illinois",42.3444664,-88.041746
Grayslake,IL,2011,0,0,Illinois,"grayslake, illinois",42.3444664,-88.041746
Grayslake,IL,2012,0,0,Illinois,"grayslake, illinois",42.3444664,-88.041746
Grayslake,IL,2013,0,0,Illinois,"grayslake, illinois",42.3444664,-88.041746
Grayslake,IL,2014,1,0,Illinois,"grayslake, illinois",42.3444664,-88.041746
Grayslake,IL,2015,1,0,Illinois,"grayslake, illinois",42.3444664,-88.041746
Boston University,MA,2010,0,0,Massachusetts,"boston university, massachusetts",42.3504997,-71.1053991
Boston University,MA,2011,1,0,Massachusetts,"boston university, massachusetts",42.3504997,-71.1053991
Boston University,MA,2012,0,0,Massachusetts,"boston university, massachusetts",42.3504997,-71.1053991
Boston University,MA,2013,0,0,Massachusetts,"boston university, massachusetts",42.3504997,-71.1053991
Boston University,MA,2014,0,0,Massachusetts,"boston university, massachusetts",42.3504997,-71.1053991
Boston University,MA,2015,1,0,Massachusetts,"boston university, massachusetts",42.3504997,-71.1053991
Emerson College,MA,2010,0,0,Massachusetts,"emerson college, massachusetts",42.3520298,-71.0656551
Emerson College,MA,2011,0,0,Massachusetts,"emerson college, massachusetts",42.3520298,-71.0656551
Emerson College,MA,2012,0,0,Massachusetts,"emerson college, massachusetts",42.3520298,-71.0656551
Emerson College,MA,2013,0,0,Massachusetts,"emerson college, massachusetts",42.3520298,-71.0656551
Emerson College,MA,2014,1,0,Massachusetts,"emerson college, massachusetts",42.3520298,-71.0656551
Emerson College,MA,2015,0,0,Massachusetts,"emerson college, massachusetts",42.3520298,-71.0656551
Suffolk,MA,2010,0,0,Massachusetts,"suffolk, massachusetts",42.3522866,-71.0504229
Suffolk,MA,2011,0,0,Massachusetts,"suffolk, massachusetts",42.3522866,-71.0504229
Suffolk,MA,2012,0,0,Massachusetts,"suffolk, massachusetts",42.3522866,-71.0504229
Suffolk,MA,2013,4,1,Massachusetts,"suffolk, massachusetts",42.3522866,-71.0504229
Suffolk,MA,2014,0,0,Massachusetts,"suffolk, massachusetts",42.3522866,-71.0504229
Suffolk,MA,2015,0,0,Massachusetts,"suffolk, massachusetts",42.3522866,-71.0504229
Boston,MA,2010,8,4,Massachusetts,"boston, massachusetts",42.358662,-71.056739
Boston,MA,2011,12,8,Massachusetts,"boston, massachusetts",42.358662,-71.056739
Boston,MA,2012,13,4,Massachusetts,"boston, massachusetts",42.358662,-71.056739
Boston,MA,2013,13,5,Massachusetts,"boston, massachusetts",42.358662,-71.056739
Boston,MA,2014,3,3,Massachusetts,"boston, massachusetts",42.358662,-71.056739
Boston,MA,2015,9,4,Massachusetts,"boston, massachusetts",42.358662,-71.056739
Mass Inst Of Technology,MA,2010,0,0,Massachusetts,"mass inst of technology, massachusetts",42.360091,-71.09416
Mass Inst Of Technology,MA,2011,1,0,Massachusetts,"mass inst of technology, massachusetts",42.360091,-71.09416
Mass Inst Of Technology,MA,2012,0,0,Massachusetts,"mass inst of technology, massachusetts",42.360091,-71.09416
Mass Inst Of Technology,MA,2013,0,0,Massachusetts,"mass inst of technology, massachusetts",42.360091,-71.09416
Mass Inst Of Technology,MA,2014,0,0,Massachusetts,"mass inst of technology, massachusetts",42.360091,-71.09416
Mass Inst Of Technology,MA,2015,0,0,Massachusetts,"mass inst of technology, massachusetts",42.360091,-71.09416
Brandeis University,MA,2010,1,0,Massachusetts,"brandeis university, massachusetts",42.3662517,-71.2585265
Brandeis University,MA,2011,0,0,Massachusetts,"brandeis university, massachusetts",42.3662517,-71.2585265
Brandeis University,MA,2012,0,0,Massachusetts,"brandeis university, massachusetts",42.3662517,-71.2585265
Brandeis University,MA,2013,0,0,Massachusetts,"brandeis university, massachusetts",42.3662517,-71.2585265
Brandeis University,MA,2014,0,0,Massachusetts,"brandeis university, massachusetts",42.3662517,-71.2585265
Brandeis University,MA,2015,0,0,Massachusetts,"brandeis university, massachusetts",42.3662517,-71.2585265
Cambridge,MA,2010,0,0,Massachusetts,"cambridge, massachusetts",42.366794,-71.106007
Cambridge,MA,2011,1,0,Massachusetts,"cambridge, massachusetts",42.366794,-71.106007
Cambridge,MA,2012,2,1,Massachusetts,"cambridge, massachusetts",42.366794,-71.106007
Cambridge,MA,2013,0,2,Massachusetts,"cambridge, massachusetts",42.366794,-71.106007
Cambridge,MA,2014,0,1,Massachusetts,"cambridge, massachusetts",42.366794,-71.106007
Cambridge,MA,2015,1,3,Massachusetts,"cambridge, massachusetts",42.366794,-71.106007
Livonia,MI,2010,1,0,Michigan,"livonia, michigan",42.36837,-83.3527097
Livonia,MI,2011,0,0,Michigan,"livonia, michigan",42.36837,-83.3527097
Livonia,MI,2012,0,0,Michigan,"livonia, michigan",42.36837,-83.3527097
Livonia,MI,2013,0,0,Michigan,"livonia, michigan",42.36837,-83.3527097
Livonia,MI,2014,0,0,Michigan,"livonia, michigan",42.36837,-83.3527097
Livonia,MI,2015,0,0,Michigan,"livonia, michigan",42.36837,-83.3527097
Harvard University,MA,2010,0,0,Massachusetts,"harvard university, massachusetts",42.3699413,-71.1121257
Harvard University,MA,2011,3,0,Massachusetts,"harvard university, massachusetts",42.3699413,-71.1121257
Harvard University,MA,2012,0,0,Massachusetts,"harvard university, massachusetts",42.3699413,-71.1121257
Harvard University,MA,2013,0,0,Massachusetts,"harvard university, massachusetts",42.3699413,-71.1121257
Harvard University,MA,2014,0,0,Massachusetts,"harvard university, massachusetts",42.3699413,-71.1121257
Harvard University,MA,2015,0,0,Massachusetts,"harvard university, massachusetts",42.3699413,-71.1121257
Amherst,MA,2010,0,0,Massachusetts,"amherst, massachusetts",42.3732216,-72.5198537
Amherst,MA,2011,1,0,Massachusetts,"amherst, massachusetts",42.3732216,-72.5198537
Amherst,MA,2012,0,0,Massachusetts,"amherst, massachusetts",42.3732216,-72.5198537
Amherst,MA,2013,0,0,Massachusetts,"amherst, massachusetts",42.3732216,-72.5198537
Amherst,MA,2014,0,0,Massachusetts,"amherst, massachusetts",42.3732216,-72.5198537
Amherst,MA,2015,0,0,Massachusetts,"amherst, massachusetts",42.3732216,-72.5198537
Plymouth Township,MI,2010,0,0,Michigan,"plymouth township, michigan",42.3735328,-83.5090381
Plymouth Township,MI,2011,0,0,Michigan,"plymouth township, michigan",42.3735328,-83.5090381
Plymouth Township,MI,2012,0,1,Michigan,"plymouth township, michigan",42.3735328,-83.5090381
Plymouth Township,MI,2013,0,0,Michigan,"plymouth township, michigan",42.3735328,-83.5090381
Plymouth Township,MI,2014,0,0,Michigan,"plymouth township, michigan",42.3735328,-83.5090381
Plymouth Township,MI,2015,0,0,Michigan,"plymouth township, michigan",42.3735328,-83.5090381
Winthrop,MA,2010,1,0,Massachusetts,"winthrop, massachusetts",42.3778173,-70.9811334
Winthrop,MA,2011,0,0,Massachusetts,"winthrop, massachusetts",42.3778173,-70.9811334
Winthrop,MA,2012,0,0,Massachusetts,"winthrop, massachusetts",42.3778173,-70.9811334
Winthrop,MA,2013,0,0,Massachusetts,"winthrop, massachusetts",42.3778173,-70.9811334
Winthrop,MA,2014,0,0,Massachusetts,"winthrop, massachusetts",42.3778173,-70.9811334
Winthrop,MA,2015,0,0,Massachusetts,"winthrop, massachusetts",42.3778173,-70.9811334
Bentley University,MA,2010,0,0,Massachusetts,"bentley university, massachusetts",42.3856989,-71.22168
Bentley University,MA,2011,0,0,Massachusetts,"bentley university, massachusetts",42.3856989,-71.22168
Bentley University,MA,2012,0,0,Massachusetts,"bentley university, massachusetts",42.3856989,-71.22168
Bentley University,MA,2013,0,0,Massachusetts,"bentley university, massachusetts",42.3856989,-71.22168
Bentley University,MA,2014,0,0,Massachusetts,"bentley university, massachusetts",42.3856989,-71.22168
Bentley University,MA,2015,1,0,Massachusetts,"bentley university, massachusetts",42.3856989,-71.22168
Boylston,MA,2010,1,0,Massachusetts,"boylston, massachusetts",42.3889953,-71.6908142
Boylston,MA,2011,0,0,Massachusetts,"boylston, massachusetts",42.3889953,-71.6908142
Boylston,MA,2012,0,0,Massachusetts,"boylston, massachusetts",42.3889953,-71.6908142
Boylston,MA,2013,0,0,Massachusetts,"boylston, massachusetts",42.3889953,-71.6908142
Boylston,MA,2014,0,0,Massachusetts,"boylston, massachusetts",42.3889953,-71.6908142
Boylston,MA,2015,0,0,Massachusetts,"boylston, massachusetts",42.3889953,-71.6908142
Univ Of Ma: Amherst,MA,2010,1,0,Massachusetts,"univ of ma: amherst, massachusetts",42.3911569,-72.5267121
Univ Of Ma: Amherst,MA,2011,3,0,Massachusetts,"univ of ma: amherst, massachusetts",42.3911569,-72.5267121
Univ Of Ma: Amherst,MA,2012,0,0,Massachusetts,"univ of ma: amherst, massachusetts",42.3911569,-72.5267121
Univ Of Ma: Amherst,MA,2013,3,0,Massachusetts,"univ of ma: amherst, massachusetts",42.3911569,-72.5267121
Univ Of Ma: Amherst,MA,2014,1,1,Massachusetts,"univ of ma: amherst, massachusetts",42.3911569,-72.5267121
Univ Of Ma: Amherst,MA,2015,0,0,Massachusetts,"univ of ma: amherst, massachusetts",42.3911569,-72.5267121
Hamtramck,MI,2010,0,0,Michigan,"hamtramck, michigan",42.3928151,-83.0496438
Hamtramck,MI,2011,0,0,Michigan,"hamtramck, michigan",42.3928151,-83.0496438
Hamtramck,MI,2012,0,0,Michigan,"hamtramck, michigan",42.3928151,-83.0496438
Hamtramck,MI,2013,0,0,Michigan,"hamtramck, michigan",42.3928151,-83.0496438
Hamtramck,MI,2014,0,0,Michigan,"hamtramck, michigan",42.3928151,-83.0496438
Hamtramck,MI,2015,0,3,Michigan,"hamtramck, michigan",42.3928151,-83.0496438
Tufts University:Medford,MA,2010,0,0,Massachusetts,"tufts university:medford, massachusetts",42.4074843,-71.1190232
Tufts University:Medford,MA,2011,0,0,Massachusetts,"tufts university:medford, massachusetts",42.4074843,-71.1190232
Tufts University:Medford,MA,2012,0,0,Massachusetts,"tufts university:medford, massachusetts",42.4074843,-71.1190232
Tufts University:Medford,MA,2013,1,0,Massachusetts,"tufts university:medford, massachusetts",42.4074843,-71.1190232
Tufts University:Medford,MA,2014,3,0,Massachusetts,"tufts university:medford, massachusetts",42.4074843,-71.1190232
Tufts University:Medford,MA,2015,0,0,Massachusetts,"tufts university:medford, massachusetts",42.4074843,-71.1190232
Mass General Hospital,MA,2010,0,0,Massachusetts,"mass general hospital, massachusetts",42.408203,-70.992267
Mass General Hospital,MA,2011,0,0,Massachusetts,"mass general hospital, massachusetts",42.408203,-70.992267
Mass General Hospital,MA,2012,0,0,Massachusetts,"mass general hospital, massachusetts",42.408203,-70.992267
Mass General Hospital,MA,2013,0,0,Massachusetts,"mass general hospital, massachusetts",42.408203,-70.992267
Mass General Hospital,MA,2014,1,0,Massachusetts,"mass general hospital, massachusetts",42.408203,-70.992267
Mass General Hospital,MA,2015,1,1,Massachusetts,"mass general hospital, massachusetts",42.408203,-70.992267
Everett,MA,2010,0,0,Massachusetts,"everett, massachusetts",42.40843,-71.0536625
Everett,MA,2011,1,0,Massachusetts,"everett, massachusetts",42.40843,-71.0536625
Everett,MA,2012,1,0,Massachusetts,"everett, massachusetts",42.40843,-71.0536625
Everett,MA,2013,0,0,Massachusetts,"everett, massachusetts",42.40843,-71.0536625
Everett,MA,2014,0,0,Massachusetts,"everett, massachusetts",42.40843,-71.0536625
Everett,MA,2015,0,0,Massachusetts,"everett, massachusetts",42.40843,-71.0536625
Revere,MA,2010,0,1,Massachusetts,"revere, massachusetts",42.4084302,-71.0119948
Revere,MA,2011,1,0,Massachusetts,"revere, massachusetts",42.4084302,-71.0119948
Revere,MA,2012,0,1,Massachusetts,"revere, massachusetts",42.4084302,-71.0119948
Revere,MA,2013,1,1,Massachusetts,"revere, massachusetts",42.4084302,-71.0119948
Revere,MA,2014,0,0,Massachusetts,"revere, massachusetts",42.4084302,-71.0119948
Revere,MA,2015,0,0,Massachusetts,"revere, massachusetts",42.4084302,-71.0119948
Northville Township,MI,2010,0,0,Michigan,"northville township, michigan",42.4138139,-83.4690247
Northville Township,MI,2011,0,0,Michigan,"northville township, michigan",42.4138139,-83.4690247
Northville Township,MI,2012,0,0,Michigan,"northville township, michigan",42.4138139,-83.4690247
Northville Township,MI,2013,0,0,Michigan,"northville township, michigan",42.4138139,-83.4690247
Northville Township,MI,2014,1,0,Michigan,"northville township, michigan",42.4138139,-83.4690247
Northville Township,MI,2015,0,0,Michigan,"northville township, michigan",42.4138139,-83.4690247
Medford,MA,2010,0,0,Massachusetts,"medford, massachusetts",42.4184296,-71.1061639
Medford,MA,2011,0,0,Massachusetts,"medford, massachusetts",42.4184296,-71.1061639
Medford,MA,2012,0,0,Massachusetts,"medford, massachusetts",42.4184296,-71.1061639
Medford,MA,2013,3,0,Massachusetts,"medford, massachusetts",42.4184296,-71.1061639
Medford,MA,2014,1,0,Massachusetts,"medford, massachusetts",42.4184296,-71.1061639
Medford,MA,2015,1,0,Massachusetts,"medford, massachusetts",42.4184296,-71.1061639
Malden,MA,2010,0,0,Massachusetts,"malden, massachusetts",42.4250964,-71.066163
Malden,MA,2011,0,0,Massachusetts,"malden, massachusetts",42.4250964,-71.066163
Malden,MA,2012,0,0,Massachusetts,"malden, massachusetts",42.4250964,-71.066163
Malden,MA,2013,1,1,Massachusetts,"malden, massachusetts",42.4250964,-71.066163
Malden,MA,2014,0,0,Massachusetts,"malden, massachusetts",42.4250964,-71.066163
Malden,MA,2015,0,1,Massachusetts,"malden, massachusetts",42.4250964,-71.066163
Lincoln,MA,2010,6,0,Massachusetts,"lincoln, massachusetts",42.4259283,-71.3039469
Lincoln,MA,2011,2,0,Massachusetts,"lincoln, massachusetts",42.4259283,-71.3039469
Lincoln,MA,2012,0,0,Massachusetts,"lincoln, massachusetts",42.4259283,-71.3039469
Lincoln,MA,2013,2,0,Massachusetts,"lincoln, massachusetts",42.4259283,-71.3039469
Lincoln,MA,2014,0,0,Massachusetts,"lincoln, massachusetts",42.4259283,-71.3039469
Lincoln,MA,2015,1,0,Massachusetts,"lincoln, massachusetts",42.4259283,-71.3039469
Bolton,MA,2010,0,0,Massachusetts,"bolton, massachusetts",42.4334258,-71.6078449
Bolton,MA,2011,0,0,Massachusetts,"bolton, massachusetts",42.4334258,-71.6078449
Bolton,MA,2012,1,0,Massachusetts,"bolton, massachusetts",42.4334258,-71.6078449
Bolton,MA,2013,0,0,Massachusetts,"bolton, massachusetts",42.4334258,-71.6078449
Bolton,MA,2014,0,0,Massachusetts,"bolton, massachusetts",42.4334258,-71.6078449
Bolton,MA,2015,0,0,Massachusetts,"bolton, massachusetts",42.4334258,-71.6078449
Hinsdale,MA,2010,1,0,Massachusetts,"hinsdale, massachusetts",42.4386967,-73.1253799
Hinsdale,MA,2011,0,0,Massachusetts,"hinsdale, massachusetts",42.4386967,-73.1253799
Hinsdale,MA,2012,0,0,Massachusetts,"hinsdale, massachusetts",42.4386967,-73.1253799
Hinsdale,MA,2013,0,0,Massachusetts,"hinsdale, massachusetts",42.4386967,-73.1253799
Hinsdale,MA,2014,0,0,Massachusetts,"hinsdale, massachusetts",42.4386967,-73.1253799
Hinsdale,MA,2015,0,0,Massachusetts,"hinsdale, massachusetts",42.4386967,-73.1253799
Pittsfield,MA,2010,1,0,Massachusetts,"pittsfield, massachusetts",42.4500845,-73.2453824
Pittsfield,MA,2011,0,0,Massachusetts,"pittsfield, massachusetts",42.4500845,-73.2453824
Pittsfield,MA,2012,0,0,Massachusetts,"pittsfield, massachusetts",42.4500845,-73.2453824
Pittsfield,MA,2013,0,0,Massachusetts,"pittsfield, massachusetts",42.4500845,-73.2453824
Pittsfield,MA,2014,0,0,Massachusetts,"pittsfield, massachusetts",42.4500845,-73.2453824
Pittsfield,MA,2015,0,0,Massachusetts,"pittsfield, massachusetts",42.4500845,-73.2453824
Oneonta City,NY,2010,0,0,New York,"oneonta city, new york",42.4528571,-75.0637746
Oneonta City,NY,2011,0,0,New York,"oneonta city, new york",42.4528571,-75.0637746
Oneonta City,NY,2012,0,0,New York,"oneonta city, new york",42.4528571,-75.0637746
Oneonta City,NY,2013,0,0,New York,"oneonta city, new york",42.4528571,-75.0637746
Oneonta City,NY,2014,1,0,New York,"oneonta city, new york",42.4528571,-75.0637746
Oneonta City,NY,2015,0,0,New York,"oneonta city, new york",42.4528571,-75.0637746
Cornell University,NY,2010,0,0,New York,"cornell university, new york",42.4534492,-76.4735027
Cornell University,NY,2011,0,0,New York,"cornell university, new york",42.4534492,-76.4735027
Cornell University,NY,2012,1,0,New York,"cornell university, new york",42.4534492,-76.4735027
Cornell University,NY,2013,0,0,New York,"cornell university, new york",42.4534492,-76.4735027
Cornell University,NY,2014,0,0,New York,"cornell university, new york",42.4534492,-76.4735027
Cornell University,NY,2015,0,0,New York,"cornell university, new york",42.4534492,-76.4735027
Oak Park,MI,2010,1,0,Michigan,"oak park, michigan",42.4594803,-83.1827051
Oak Park,MI,2011,2,0,Michigan,"oak park, michigan",42.4594803,-83.1827051
Oak Park,MI,2012,0,0,Michigan,"oak park, michigan",42.4594803,-83.1827051
Oak Park,MI,2013,0,0,Michigan,"oak park, michigan",42.4594803,-83.1827051
Oak Park,MI,2014,0,0,Michigan,"oak park, michigan",42.4594803,-83.1827051
Oak Park,MI,2015,0,0,Michigan,"oak park, michigan",42.4594803,-83.1827051
Ferndale,MI,2010,0,0,Michigan,"ferndale, michigan",42.4605917,-83.1346478
Ferndale,MI,2011,0,0,Michigan,"ferndale, michigan",42.4605917,-83.1346478
Ferndale,MI,2012,0,0,Michigan,"ferndale, michigan",42.4605917,-83.1346478
Ferndale,MI,2013,0,0,Michigan,"ferndale, michigan",42.4605917,-83.1346478
Ferndale,MI,2014,0,0,Michigan,"ferndale, michigan",42.4605917,-83.1346478
Ferndale,MI,2015,0,1,Michigan,"ferndale, michigan",42.4605917,-83.1346478
Farmington,MI,2010,0,0,Michigan,"farmington, michigan",42.4644795,-83.3763218
Farmington,MI,2011,0,1,Michigan,"farmington, michigan",42.4644795,-83.3763218
Farmington,MI,2012,0,0,Michigan,"farmington, michigan",42.4644795,-83.3763218
